65139442.231075704, 8.617760617760617
64721115.537848614, 8.71042471042471
64243027.88844622, 9.683397683397683
63705179.282868534, 9.45173745173745
63227091.63346614, 9.683397683397683
62749003.98406375, 8.525096525096526
62270916.334661365, 8.895752895752892
61733067.72908367, 9.544401544401545
61254980.079681285, 9.683397683397683
60776892.4302789, 9.590733590733592
60239043.824701205, 9.776061776061773
59760956.17529881, 9.822393822393824
59282868.52589642, 9.034749034749034
58804780.876494035, 9.034749034749034
58266932.27091634, 8.247104247104243
57788844.62151395, 8.33976833976834
57310756.97211156, 8.803088803088801
56772908.366533875, 9.034749034749034
56294820.71713148, 9.405405405405407
55816733.067729086, 9.961389961389962
54800796.81274901, 10.61003861003861
54322709.16334662, 11.72200772200772
53784860.55776893, 11.027027027027026
53306772.90836654, 10.84169884169884
52828685.25896415, 11.62934362934363
52350597.609561756, 12.138996138996138
51334661.354581684, 11.953667953667955
50856573.70517929, 12.787644787644787
50378486.0557769, 12.694980694980694
49840637.45019922, 12.23166023166023
48884462.15139443, 11.490347490347489
48346613.545816734, 11.768339768339768
47868525.896414354, 10.980694980694981
46912350.59760957, 10.61003861003861
46374501.99203189, 9.822393822393824
45896414.34262949, 9.544401544401545
45358565.7370518, 8.895752895752892
44402390.43824702, 7.922779922779924
43924302.78884463, 7.737451737451735
43446215.13944224, 8.108108108108109
42908366.53386455, 8.2007722007722
42430278.884462155, 8.015444015444015
41892430.27888447, 7.320463320463318
41414342.62948208, 8.2007722007722
40936254.98007969, 7.644787644787645
40398406.374502, 6.903474903474901
39920318.72509961, 7.4131274131274125
38964143.426294826, 6.718146718146716
38426294.82071714, 6.162162162162161
37470119.52191236, 5.884169884169886
36992031.87250997, 5.374517374517371
35976095.61752989, 5.142857142857139
35438247.0119522, 4.633204633204631
35019920.31872511, 5.142857142857139
34482071.71314742, 5.142857142857139
34003984.06374503, 5.0038610038610045
33525896.41434264, 4.447876447876446
32988047.80876495, 3.01158301158301
32509960.159362562, 3.428571428571427
31494023.904382475, 3.7065637065637063
31015936.254980087, 3.613899613899612
30478087.649402402, 3.428571428571427
30059760.956175305, 3.5212355212355213
29521912.350597613, 3.75289575289575
29043824.701195225, 3.6602316602316556
28087649.40239045, 3.5212355212355213
27549800.796812758, 3.428571428571427
27011952.191235073, 3.613899613899612
25996015.936254986, 4.447876447876446
25577689.243027896, 4.447876447876446
25039840.63745021, 4.91119691119691
24083665.33864543, 5.0038610038610045
23067729.08366535, 4.16988416988417
22589641.43426296, 4.030888030888029
21573705.179282874, 4.679536679536678
21155378.48605579, 4.355212355212355
20617529.8804781, 4.216216216216214
20139442.231075704, 4.447876447876446
19063745.019920327, 3.845559845559844
18107569.721115552, 4.216216216216214
17689243.027888454, 4.077220077220073
17151394.422310762, 4.030888030888029
16613545.816733077, 4.633204633204631
16015936.254980087, 4.864864864864863
15717131.474103592, 4.91119691119691
15179282.8685259, 5.142857142857139
14641434.262948215, 5.096525096525095
14163346.613545828, 4.772200772200772
13685258.96414344, 4.216216216216214
13147410.358565748, 4.077220077220073
12669322.709163353, 3.7065637065637063
12250996.015936263, 3.6602316602316556
11235059.760956183, 3.428571428571427
10697211.15537849, 3.428571428571427
9800796.812749013, 3.196911196911195
9023904.38247013, 3.01158301158301
8665338.645418331, 3.01158301158301
8127490.039840654, 2.826254826254825
7709163.346613556, 3.057915057915057
7171314.741035864, 2.9189189189189158
6693227.091633469, 3.01158301158301
5737051.792828694, 2.5019305019304987
5199203.187251002, 2.826254826254825
4721115.537848607, 2.409266409266408
4243027.888446227, 2.548262548262546
3286852.589641437, 2.223938223938223
2749003.9840637445, 1.6679536679536646
2151394.4223107696, 1.2046332046332004
1254980.0796812922, 0.9266409266409248
717131.4741035998, 0.4633204633204606
298804.7808765024, 0.3706563706563699
